code_id	group	n	k	d_recorded	distance_trials	distance_method	A_id	B_id	run_dir	src_dir	collected_dir
SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp16_0_6_10_11_13_15_k16_d31	SmallGroup_16_1_	576	16	31	1000000	dist-m4ri	p11_0_5_8_10_13_14	p16_0_6_10_11_13_15	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp16_0_6_10_11_13_15_k16_d31	best_codes/collected/SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp16_0_6_10_11_13_15_k16_d31
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d30	SmallGroup_16_1_	576	16	30	1000000	dist-m4ri	p11_0_1_2_4_12_14	p16_0_1_3_5_7_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d30	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d30
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d29	SmallGroup_16_1_	576	16	29	1000000	dist-m4ri	p11_0_1_2_4_12_14	p16_0_1_3_5_7_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d29	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp16_0_1_3_5_7_12_k16_d29
SmallGroup_16_1__AAp15_0_0_9_9_12_15_BBp27_0_5_10_10_11_14_k16_d29	SmallGroup_16_1_	576	16	29	1000000	dist-m4ri	p15_0_0_9_9_12_15	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp15_0_0_9_9_12_15_BBp27_0_5_10_10_11_14_k16_d29	best_codes/collected/SmallGroup_16_1__AAp15_0_0_9_9_12_15_BBp27_0_5_10_10_11_14_k16_d29
SmallGroup_16_1__AAp15_0_0_9_9_11_12_BBp27_0_5_10_10_11_14_k16_d28	SmallGroup_16_1_	576	16	28	1000000	dist-m4ri	p15_0_0_9_9_11_12	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp15_0_0_9_9_11_12_BBp27_0_5_10_10_11_14_k16_d28	best_codes/collected/SmallGroup_16_1__AAp15_0_0_9_9_11_12_BBp27_0_5_10_10_11_14_k16_d28
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp11_0_5_6_9_11_13_k16_d24	SmallGroup_16_1_	576	16	24	1400000	dist-m4ri	p11_0_1_2_4_12_14	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp11_0_5_6_9_11_13_k16_d24	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp11_0_5_6_9_11_13_k16_d24
SmallGroup_16_1__AAp11_0_5_7_8_12_13_BBp5_0_2_4_5_9_15_k16_d24	SmallGroup_16_1_	576	16	24	1000000	dist-m4ri	p11_0_5_7_8_12_13	p5_0_2_4_5_9_15	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_5_7_8_12_13_BBp5_0_2_4_5_9_15_k16_d24	best_codes/collected/SmallGroup_16_1__AAp11_0_5_7_8_12_13_BBp5_0_2_4_5_9_15_k16_d24
SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp11_0_5_6_9_11_13_k16_d24	SmallGroup_16_1_	576	16	24	1000000	dist-m4ri	p16_0_1_3_12_13_15	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp11_0_5_6_9_11_13_k16_d24	best_codes/collected/SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp11_0_5_6_9_11_13_k16_d24
SmallGroup_16_1__AAp27_0_2_3_3_7_13_BBp11_0_5_6_9_11_13_k16_d24	SmallGroup_16_1_	576	16	24	1000000	dist-m4ri	p27_0_2_3_3_7_13	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp27_0_2_3_3_7_13_BBp11_0_5_6_9_11_13_k16_d24	best_codes/collected/SmallGroup_16_1__AAp27_0_2_3_3_7_13_BBp11_0_5_6_9_11_13_k16_d24
SmallGroup_16_1__AAp23_0_3_8_9_11_12_BBp11_0_5_6_9_11_13_k16_d21	SmallGroup_16_1_	576	16	21	1400000	dist-m4ri	p23_0_3_8_9_11_12	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp23_0_3_8_9_11_12_BBp11_0_5_6_9_11_13_k16_d21	best_codes/collected/SmallGroup_16_1__AAp23_0_3_8_9_11_12_BBp11_0_5_6_9_11_13_k16_d21
SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d40	SmallGroup_16_1_	576	18	38	1400000	dist-m4ri	p11_0_1_2_4_5_14	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d40	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d40
SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d37	SmallGroup_16_1_	576	18	37	1000000	dist-m4ri	p11_0_6_8_10_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d37	best_codes/collected/SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d37
SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d36	SmallGroup_16_1_	576	18	36	1000000	dist-m4ri	p11_0_1_2_4_5_14	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d36	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_5_10_10_11_14_k18_d36
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d35	SmallGroup_16_1_	576	18	35	1000000	dist-m4ri	p11_0_1_2_4_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d35	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d35
SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d35	SmallGroup_16_1_	576	18	35	1000000	dist-m4ri	p11_0_6_8_10_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d35	best_codes/collected/SmallGroup_16_1__AAp11_0_6_8_10_12_14_BBp27_0_2_3_3_7_13_k18_d35
SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d34	SmallGroup_16_1_	576	18	34	1000000	dist-m4ri	p11_0_1_2_4_5_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d34	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d34
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d32	SmallGroup_16_1_	576	18	32	1000000	dist-m4ri	p11_0_1_2_4_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d32	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d32
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_5_10_10_11_14_k18_d32	SmallGroup_16_1_	576	18	32	1000000	dist-m4ri	p11_0_1_2_4_12_14	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_5_10_10_11_14_k18_d32	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_5_10_10_11_14_k18_d32
SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp27_0_2_3_3_7_13_k18_d32	SmallGroup_16_1_	576	18	32	1400000	dist-m4ri	p11_0_5_8_10_13_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp27_0_2_3_3_7_13_k18_d32	best_codes/collected/SmallGroup_16_1__AAp11_0_5_8_10_13_14_BBp27_0_2_3_3_7_13_k18_d32
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d31	SmallGroup_16_1_	576	18	31	1000000	dist-m4ri	p11_0_1_2_4_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d31	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d31
SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d31	SmallGroup_16_1_	576	18	31	1400000	dist-m4ri	p11_0_1_2_4_5_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d31	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_5_14_BBp27_0_2_3_3_7_13_k18_d31
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp20_0_3_5_9_10_12_k18_d30	SmallGroup_16_1_	576	18	30	1000000	dist-m4ri	p11_0_1_2_4_12_14	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp20_0_3_5_9_10_12_k18_d30	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp20_0_3_5_9_10_12_k18_d30
SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d30	SmallGroup_16_1_	576	18	30	1400000	dist-m4ri	p11_0_1_2_4_12_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d30	best_codes/collected/SmallGroup_16_1__AAp11_0_1_2_4_12_14_BBp27_0_2_3_3_7_13_k18_d30
SmallGroup_16_1__AAp20_0_7_9_12_13_15_BBp20_0_2_4_7_8_15_k18_d24	SmallGroup_16_1_	576	18	24	1000000	dist-m4ri	p20_0_7_9_12_13_15	p20_0_2_4_7_8_15	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp20_0_7_9_12_13_15_BBp20_0_2_4_7_8_15_k18_d24	best_codes/collected/SmallGroup_16_1__AAp20_0_7_9_12_13_15_BBp20_0_2_4_7_8_15_k18_d24
SmallGroup_16_1__AAp27_0_1_8_9_10_12_BBp27_0_2_3_3_7_13_k18_d24	SmallGroup_16_1_	576	18	24	1000000	dist-m4ri	p27_0_1_8_9_10_12	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp27_0_1_8_9_10_12_BBp27_0_2_3_3_7_13_k18_d24	best_codes/collected/SmallGroup_16_1__AAp27_0_1_8_9_10_12_BBp27_0_2_3_3_7_13_k18_d24
SmallGroup_16_1__AAp29_0_2_3_10_13_14_BBp11_0_5_6_9_11_13_k18_d20	SmallGroup_16_1_	576	18	20	1400000	dist-m4ri	p29_0_2_3_10_13_14	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp29_0_2_3_10_13_14_BBp11_0_5_6_9_11_13_k18_d20	best_codes/collected/SmallGroup_16_1__AAp29_0_2_3_10_13_14_BBp11_0_5_6_9_11_13_k18_d20
SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_2_3_3_7_13_k20_d31	SmallGroup_16_1_	576	20	31	1000000	dist-m4ri	p11_0_1_4_6_7_15	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_2_3_3_7_13_k20_d31	best_codes/collected/SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_2_3_3_7_13_k20_d31
SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_5_10_10_11_14_k20_d31	SmallGroup_16_1_	576	20	31	1000000	dist-m4ri	p11_0_1_4_6_7_15	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_5_10_10_11_14_k20_d31	best_codes/collected/SmallGroup_16_1__AAp11_0_1_4_6_7_15_BBp27_0_5_10_10_11_14_k20_d31
SmallGroup_16_1__AAp27_0_1_3_3_9_13_BBp27_0_2_3_3_7_13_k20_d30	SmallGroup_16_1_	576	20	30	1000000	dist-m4ri	p27_0_1_3_3_9_13	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp27_0_1_3_3_9_13_BBp27_0_2_3_3_7_13_k20_d30	best_codes/collected/SmallGroup_16_1__AAp27_0_1_3_3_9_13_BBp27_0_2_3_3_7_13_k20_d30
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d28	SmallGroup_16_1_	576	20	28	1400000	dist-m4ri	p11_0_2_5_8_9_11	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d28	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d28
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d28	SmallGroup_16_1_	576	20	28	1000000	dist-m4ri	p11_0_2_5_8_9_11	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d28	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d28
SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_5_10_10_11_14_k20_d28	SmallGroup_16_1_	576	20	28	1000000	dist-m4ri	p19_0_6_7_8_9_10	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_5_10_10_11_14_k20_d28	best_codes/collected/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_5_10_10_11_14_k20_d28
SmallGroup_16_1__AAp11_0_3_5_8_10_15_BBp27_0_2_3_3_7_13_k20_d27	SmallGroup_16_1_	576	20	27	1000000	dist-m4ri	p11_0_3_5_8_10_15	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_3_5_8_10_15_BBp27_0_2_3_3_7_13_k20_d27	best_codes/collected/SmallGroup_16_1__AAp11_0_3_5_8_10_15_BBp27_0_2_3_3_7_13_k20_d27
SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_2_3_3_7_13_k20_d26	SmallGroup_16_1_	576	20	26	1000000	dist-m4ri	p19_0_6_7_8_9_10	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_2_3_3_7_13_k20_d26	best_codes/collected/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp27_0_2_3_3_7_13_k20_d26
SmallGroup_16_1__AAp28_0_3_6_7_12_15_BBp20_0_3_5_9_10_12_k20_d26	SmallGroup_16_1_	576	20	26	1000000	dist-m4ri	p28_0_3_6_7_12_15	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp28_0_3_6_7_12_15_BBp20_0_3_5_9_10_12_k20_d26	best_codes/collected/SmallGroup_16_1__AAp28_0_3_6_7_12_15_BBp20_0_3_5_9_10_12_k20_d26
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d24	SmallGroup_16_1_	576	20	24	1000000	dist-m4ri	p11_0_2_5_8_9_11	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d24	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_2_3_3_7_13_k20_d24
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d24	SmallGroup_16_1_	576	20	24	1000000	dist-m4ri	p11_0_2_5_8_9_11	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d24	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp27_0_5_10_10_11_14_k20_d24
SmallGroup_16_1__AAp20_0_1_3_8_12_14_BBp20_0_2_4_7_8_15_k20_d24	SmallGroup_16_1_	576	20	24	1000000	dist-m4ri	p20_0_1_3_8_12_14	p20_0_2_4_7_8_15	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp20_0_1_3_8_12_14_BBp20_0_2_4_7_8_15_k20_d24	best_codes/collected/SmallGroup_16_1__AAp20_0_1_3_8_12_14_BBp20_0_2_4_7_8_15_k20_d24
SmallGroup_16_1__AAp0_0_6_7_8_9_11_BBp11_0_5_6_9_11_13_k20_d20	SmallGroup_16_1_	576	20	20	1400000	dist-m4ri	p0_0_6_7_8_9_11	p11_0_5_6_9_11_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp0_0_6_7_8_9_11_BBp11_0_5_6_9_11_13_k20_d20	best_codes/collected/SmallGroup_16_1__AAp0_0_6_7_8_9_11_BBp11_0_5_6_9_11_13_k20_d20
SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d30	SmallGroup_16_1_	576	22	30	1000000	dist-m4ri	p11_0_5_7_10_12_15	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d30	best_codes/collected/SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d30
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d29	SmallGroup_16_1_	576	22	29	1000000	dist-m4ri	p11_0_2_5_8_9_11	p20_0_3_6_8_10_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d29	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d29
SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d28	SmallGroup_16_1_	576	22	28	1000000	dist-m4ri	p11_0_2_5_8_9_11	p20_0_3_6_8_10_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d28	best_codes/collected/SmallGroup_16_1__AAp11_0_2_5_8_9_11_BBp20_0_3_6_8_10_13_k22_d28
SmallGroup_16_1__AAp6_0_5_7_7_9_14_BBp27_0_2_3_3_7_13_k22_d28	SmallGroup_16_1_	576	22	28	1000000	dist-m4ri	p6_0_5_7_7_9_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp6_0_5_7_7_9_14_BBp27_0_2_3_3_7_13_k22_d28	best_codes/collected/SmallGroup_16_1__AAp6_0_5_7_7_9_14_BBp27_0_2_3_3_7_13_k22_d28
SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d27	SmallGroup_16_1_	576	22	27	1000000	dist-m4ri	p11_0_5_7_10_12_15	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d27	best_codes/collected/SmallGroup_16_1__AAp11_0_5_7_10_12_15_BBp20_0_3_5_9_10_12_k22_d27
SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp20_0_3_5_9_10_12_k22_d26	SmallGroup_16_1_	576	22	26	1000000	dist-m4ri	p19_0_6_7_8_9_10	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp20_0_3_5_9_10_12_k22_d26	best_codes/collected/SmallGroup_16_1__AAp19_0_6_7_8_9_10_BBp20_0_3_5_9_10_12_k22_d26
SmallGroup_16_1__AAp29_0_3_5_5_6_14_BBp27_0_2_3_3_7_13_k22_d26	SmallGroup_16_1_	576	22	26	1000000	dist-m4ri	p29_0_3_5_5_6_14	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp29_0_3_5_5_6_14_BBp27_0_2_3_3_7_13_k22_d26	best_codes/collected/SmallGroup_16_1__AAp29_0_3_5_5_6_14_BBp27_0_2_3_3_7_13_k22_d26
SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp20_0_3_5_9_10_12_k22_d25	SmallGroup_16_1_	576	22	25	1000000	dist-m4ri	p16_0_1_3_12_13_15	p20_0_3_5_9_10_12	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp20_0_3_5_9_10_12_k22_d25	best_codes/collected/SmallGroup_16_1__AAp16_0_1_3_12_13_15_BBp20_0_3_5_9_10_12_k22_d25
SmallGroup_16_1__AAp29_0_2_6_6_8_15_BBp27_0_2_3_3_7_13_k22_d25	SmallGroup_16_1_	576	22	25	1400000	dist-m4ri	p29_0_2_6_6_8_15	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260127T143136Z	results/progressive_SmallGroup_16_1_20260127T143136Z/best_codes/SmallGroup_16_1__AAp29_0_2_6_6_8_15_BBp27_0_2_3_3_7_13_k22_d25	best_codes/collected/SmallGroup_16_1__AAp29_0_2_6_6_8_15_BBp27_0_2_3_3_7_13_k22_d25
SmallGroup_16_1__AAp29_0_3_5_5_13_14_BBp27_0_5_10_10_11_14_k22_d25	SmallGroup_16_1_	576	22	25	1000000	dist-m4ri	p29_0_3_5_5_13_14	p27_0_5_10_10_11_14	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp29_0_3_5_5_13_14_BBp27_0_5_10_10_11_14_k22_d25	best_codes/collected/SmallGroup_16_1__AAp29_0_3_5_5_13_14_BBp27_0_5_10_10_11_14_k22_d25
SmallGroup_16_1__AAp29_0_3_7_7_8_15_BBp27_0_2_3_3_7_13_k22_d24	SmallGroup_16_1_	576	22	24	1000000	dist-m4ri	p29_0_3_7_7_8_15	p27_0_2_3_3_7_13	results/progressive_SmallGroup_16_1_20260126T162940Z	results/progressive_SmallGroup_16_1_20260126T162940Z/best_codes/SmallGroup_16_1__AAp29_0_3_7_7_8_15_BBp27_0_2_3_3_7_13_k22_d24	best_codes/collected/SmallGroup_16_1__AAp29_0_3_7_7_8_15_BBp27_0_2_3_3_7_13_k22_d24
